ID_T_EQUIP_LOG,SITE,SYS_ID,TRACK_ID,STATUS,RMK,CYCLE_COUNT,ACTION,CYCLE_TIME,REG_DTM
31415E6F11E3A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,74,IN,01:25,3/27/2025 9:11:04 AM
31415E401CD8A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:11:05 AM
31415E6F4DD3A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:11:23 AM
31415E6D3039A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:11:28 AM
31415E6F11EAA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:12:07 AM
31415E6F11EBA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:12:11 AM
31415E6E4D5DA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,75,OUT,01:25,3/27/2025 9:12:30 AM
31415E6F11F2A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:12:31 AM
31415E6F11F6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:12:52 AM
31415E6E4D67A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:12:55 AM
31415E401CEFA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:13:33 AM
31415E401CF1A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:13:39 AM
31415E6D304DA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,76,IN,01:25,3/27/2025 9:13:56 AM
31415E6D304FA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:13:58 AM
31415E6F4DE9A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:14:15 AM
31415E401CF8A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:14:20 AM
31415E401CFBA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:14:59 AM
31415E6F4DF3A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:15:02 AM
31415E401CFEA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,77,OUT,01:25,3/27/2025 9:15:23 AM
31415E401CFFA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:15:23 AM
31415E6E4D80A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:15:44 AM
31415E401D05A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:15:47 AM
31415E6D3061A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:16:25 AM
31415E6D3063A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:16:30 AM
31415E6D3066A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:16:49 AM
31415E6E4D8FA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 9:16:49 AM
31415E6E4D93A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:17:07 AM
31415E6D306BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:17:12 AM
31415E6F4E04A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:17:52 AM
31415E6F1227A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:17:54 AM
31415E401D1CA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 9:18:14 AM
31415E6D3072A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:18:15 AM
31415E401D23A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:18:36 AM
31415E401D25A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:18:39 AM
31415E6F1232A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:19:17 AM
31415E6F1233A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:19:22 AM
31415E6D3083A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,78,IN,01:25,3/27/2025 9:19:40 AM
31415E401D2AA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:19:41 AM
31415E6E4DAEA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:19:59 AM
31415E401D32A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:20:04 AM
31415E401D37A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:20:43 AM
31415E6F1243A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:20:46 AM
31415E6F4E21A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,79,OUT,01:25,3/27/2025 9:21:06 AM
31415E6F1247A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:21:07 AM
31415E401D41A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:21:28 AM
31415E6E4DBCA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:21:32 AM
31415E6F124DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:22:09 AM
31415E401D47A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:22:14 AM
31415E6F4E32A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,80,IN,01:25,3/27/2025 9:22:32 AM
31415E6D3095A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:22:33 AM
31415E6F1257A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:22:51 AM
31415E6E4DCEA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:22:56 AM
31415E6F125CA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:23:35 AM
31415E6E4DD3A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:23:38 AM
31415E401D56A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,81,OUT,01:25,3/27/2025 9:23:58 AM
31415E401D57A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:23:59 AM
31415E6D30AEA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:24:19 AM
31415E6F4E3AA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:24:23 AM
31415E401D5DA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:25:01 AM
31415E6F126BA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:25:06 AM
31415E6D30B6A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,82,IN,01:26,3/27/2025 9:25:25 AM
31415E6E4DE7A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:25:25 AM
31415E6E4DEAA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:25:43 AM
31415E401D69A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:25:48 AM
31415E401D6BA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:26:28 AM
31415E6D30BFA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:26:30 AM
31415E6E4DFAA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,83,OUT,01:25,3/27/2025 9:26:50 AM
31415E401D6EA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:26:52 AM
31415E401D74A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:27:11 AM
31415E6F127BA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:27:15 AM
31415E6E4E05A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:27:53 AM
31415E6E4E08A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:27:58 AM
31415E401D7EA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,84,IN,01:24,3/27/2025 9:28:16 AM
31415E6F127EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:28:18 AM
31415E6F1284A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:28:36 AM
31415E6F4E65A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:28:40 AM
31415E6F128BA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:29:19 AM
31415E6D30DDA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:29:22 AM
31415E6F128EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,85,OUT,01:24,3/27/2025 9:29:42 AM
31415E6F4E6DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:29:44 AM
31415E6F4E6EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:30:03 AM
31415E6F1293A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:30:07 AM
31415E6D30EBA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:30:46 AM
31415E401D91A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:30:50 AM
31415E6F4E73A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,86,IN,01:24,3/27/2025 9:31:08 AM
31415E6F129FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:31:10 AM
31415E6E4E2BA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:31:27 AM
31415E401D99A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:31:32 AM
31415E6F4E7DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:32:12 AM
31415E6E4E35A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:32:14 AM
31415E6D3101A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,87,OUT,01:25,3/27/2025 9:32:35 AM
31415E6E4E39A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:32:36 AM
31415E6F12AFA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:32:56 AM
31415E6F12B1A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:32:59 AM
31415E6F12B6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:33:38 AM
31415E401DACA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:33:43 AM
31415E6D3110A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,88,IN,01:24,3/27/2025 9:34:00 AM
31415E6D3111A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:34:01 AM
31415E401DB2A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:34:20 AM
31415E6F4E8EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:34:24 AM
31415E6F12BEA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:35:04 AM
31415E6E4E4EA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:35:06 AM
31415E6D311EA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,89,OUT,01:25,3/27/2025 9:35:26 AM
31415E6E4E51A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:35:27 AM
31415E6F4EA0A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:35:47 AM
31415E401DBDA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:35:51 AM
31415E6D3124A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:36:29 AM
31415E401DC8A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:36:34 AM
31415E6F4EA6A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,90,IN,01:26,3/27/2025 9:36:53 AM
31415E6E4E63A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:36:53 AM
31415E6F12D7A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:37:11 AM
31415E6F12D9A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:37:16 AM
31415E401DD1A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:37:56 AM
31415E6F12E5A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:37:58 AM
31415E6D3134A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,91,OUT,01:25,3/27/2025 9:38:18 AM
31415E401DD4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:38:20 AM
31415E6D313AA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:38:40 AM
31415E6F12EEA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:38:43 AM
31415E6F4EBBA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:39:21 AM
31415E6F4EBEA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:39:27 AM
31415E6F4EC3A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:39:45 AM
31415E6D3142A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 9:39:45 AM
31415E401DE1A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:40:03 AM
31415E6D3149A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:40:08 AM
31415E401DEAA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:40:47 AM
31415E6F12FDA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:40:50 AM
31415E6F1304A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 9:41:11 AM
31415E6E4E83A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:41:12 AM
31415E6E4E85A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:41:31 AM
31415E6D3157A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:41:36 AM
31415E401DF4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:42:14 AM
31415E401DF5A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:42:18 AM
31415E6E4E93A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,92,IN,01:24,3/27/2025 9:42:36 AM
31415E401DFBA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:42:37 AM
31415E6E4E95A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:42:56 AM
31415E6D3168A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:43:00 AM
31415E6F1320A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:43:39 AM
31415E6E4EA1A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:43:42 AM
31415E6D3170A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,93,OUT,01:25,3/27/2025 9:44:02 AM
31415E6F1325A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:44:03 AM
31415E6D3177A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:44:23 AM
31415E6F4EE5A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:44:27 AM
31415E6F4EE8A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:45:05 AM
31415E6F132DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:45:11 AM
31415E6E4EB3A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,94,IN,01:26,3/27/2025 9:45:29 AM
31415E6F1330A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:45:30 AM
31415E6F1333A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:45:47 AM
31415E6E4EB7A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:45:52 AM
31415E6E4EBCA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:46:32 AM
31415E6E4EBDA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:46:34 AM
31415E6F133EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,95,OUT,01:25,3/27/2025 9:46:55 AM
31415E6E4EC2A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:46:56 AM
31415E6E4EC8A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:47:15 AM
31415E6F1341A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:47:19 AM
31415E6D3190A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:47:57 AM
31415E401E32A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:48:02 AM
31415E6F4F03A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,96,IN,01:24,3/27/2025 9:48:20 AM
31415E6D3194A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:48:22 AM
31415E6F1352A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:48:39 AM
31415E6D3197A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:48:44 AM
31415E6E4ED9A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:49:24 AM
31415E6D31A3A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:49:26 AM
31415E6D31A7A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,97,OUT,01:24,3/27/2025 9:49:46 AM
31415E6F4F10A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:49:47 AM
31415E6F4F15A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:50:08 AM
31415E6F4F16A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:50:11 AM
31415E401E4AA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:50:49 AM
31415E401E4CA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:50:55 AM
31415E401E4FA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,98,IN,01:26,3/27/2025 9:51:13 AM
31415E6F136BA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:51:13 AM
31415E6D31BCA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:51:31 AM
31415E401E55A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:51:36 AM
31415E6E4EE7A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:52:15 AM
31415E6E4EE9A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:52:19 AM
31415E6D31C7A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,99,OUT,01:25,3/27/2025 9:52:38 AM
31415E6D31C8A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:52:40 AM
31415E6F4F2AA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:53:00 AM
31415E401E61A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:53:03 AM
31415E6D31D0A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:53:41 AM
31415E6E4EF5A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:53:47 AM
31415E6F4F33A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,100,IN,01:24,3/27/2025 9:54:04 AM
31415E6E4EFAA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:54:05 AM
31415E6F4F3BA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:54:24 AM
31415E6E4F01A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:54:28 AM
31415E6D31DDA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:55:08 AM
31415E6E4F07A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:55:10 AM
31415E6F4F45A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,101,OUT,01:25,3/27/2025 9:55:30 AM
